0.00392996902283,0.0100081798673,8.69203084633e-11
5.06073499379e-14,0.00448021130641,1.13276496095e-14
0.000431799242783,0.0021884483069,2.86851448449e-15
2.28637712858e-10,0.00617846271548,1.7126259258e-13
0.00290575072674,0.0040615363904,8.22176861229e-15
0.00117861432201,0.000259830429704,1.58427518692e-14
0.000706809669224,0.000924315233087,0.00118374078652
0.000591757236543,4.79984257453e-16,0.00298228545651
0.000614616863471,6.35937737578e-13,0.00316408581724
0.000266932252179,0.000373879026659,0.0039185090891
0.000109288563799,0.000243539612617,0.00307217898492
9.87172376076e-05,0.000223587766669,0.00235625761726
8.9947814459e-05,0.000163063112892,0.000809780204944
5.98002591012e-05,8.36467457459e-05,1.20150535055e-12
2.43547446736e-05,3.1252232445e-05,1.24688870353e-17
1.33900194034e-06,2.27731935901e-17,4.08281902514e-18
