0.0019541780104724306,0.006648252631579892,0.00025688983957204757
0.002035602094241441,0.005193094736844059,3.8240728752174863e-22
0.0021532146596861287,0.0025010526315796286,3.3959935031788063e-22
0.0014746806282729074,0.0032741052631584844,2.9346975754117105e-22
0.0006957235602091461,0.0018826105263159978,2.434862029326939e-22
0.001221361256544579,0.0016097684210526493,0.0012474866310168017
0.0006142994764399864,0.0010186105263158501,0.0021715508021395943
0.0004007874345554134,0.0006138947368424551,0.0015339465240645491
0.00016375287958110739,0.0003392336842101004,0.0016910374331551138
0.00011057591622985433,0.0003934989473657155,0.0017095187165782455
3.7619999999989e-05,0.0002456589473678174,0.0016817967914440506
2.9369999999991636e-05,0.00020008421052614115,0.001487743315508221
2.618e-05,0.00015895578947375448,0.0011365989304817025
2.1420000000181504e-05,0.0001511747368416564,0.0010910117647037042
2.5830000000003868e-05,0.00010645202883462637,0.0010639058823521054
1.638000000000182e-05,0.00030649263157891434,0.0008323764705878493
